,country,year,sex,age,suicides_no,population,suicides_100k_pop,country_year,HDI_for_year,gdp_for_year,gdp_per_capital,generation,ISO_code,countries,ECONOMIC FREEDOM
26225,United States,2006,female,35-54 years,3376,43805214,7.71,United States2006,0.901,1.39E+13,49666,Boomers,USA,United States,8.18
26226,United States,2006,female,55-74 years,1536,26609380,5.77,United States2006,0.901,1.39E+13,49666,Silent,USA,United States,8.18
26227,United States,2006,female,25-34 years,932,19851326,4.69,United States2006,0.901,1.39E+13,49666,Generation X,USA,United States,8.18
26228,United States,2006,female,75+ years,421,11356899,3.71,United States2006,0.901,1.39E+13,49666,Silent,USA,United States,8.18
26229,United States,2006,female,15-24 years,661,20590472,3.21,United States2006,0.901,1.39E+13,49666,Millenials,USA,United States,8.18
26230,United States,2006,male,5-14 years,153,20640120,0.74,United States2006,0.901,1.39E+13,49666,Millenials,USA,United States,8.18
26231,United States,2006,female,5-14 years,66,19697164,0.34,United States2006,0.901,1.39E+13,49666,Millenials,USA,United States,8.18
26232,United States,2007,male,75+ years,2566,7056824,36.36,United States2007,0.905,1.45E+13,51585,Silent,USA,United States,8.29
26233,United States,2007,male,35-54 years,10978,42992076,25.53,United States2007,0.905,1.45E+13,51585,Boomers,USA,United States,8.29
26234,United States,2007,male,55-74 years,5830,24661084,23.64,United States2007,0.905,1.45E+13,51585,Silent,USA,United States,8.29
26235,United States,2007,male,25-34 years,4281,20531378,20.85,United States2007,0.905,1.45E+13,51585,Generation X,USA,United States,8.29
26236,United States,2007,male,15-24 years,3481,22014323,15.81,United States2007,0.905,1.45E+13,51585,Millenials,USA,United States,8.29
26237,United States,2007,female,35-54 years,3525,43607902,8.08,United States2007,0.905,1.45E+13,51585,Boomers,USA,United States,8.29
26238,United States,2007,female,55-74 years,1684,27395858,6.15,United States2007,0.905,1.45E+13,51585,Silent,USA,United States,8.29
26239,United States,2007,female,25-34 years,997,19839678,5.03,United States2007,0.905,1.45E+13,51585,Generation X,USA,United States,8.29
26240,United States,2007,female,75+ years,411,11421017,3.6,United States2007,0.905,1.45E+13,51585,Silent,USA,United States,8.29
26241,United States,2007,female,15-24 years,659,20765167,3.17,United States2007,0.905,1.45E+13,51585,Millenials,USA,United States,8.29
26242,United States,2007,male,5-14 years,131,20659096,0.63,United States2007,0.905,1.45E+13,51585,Generation Z,USA,United States,8.29
26243,United States,2007,female,5-14 years,53,19714203,0.27,United States2007,0.905,1.45E+13,51585,Generation Z,USA,United States,8.29
26244,United States,2008,male,75+ years,2531,7072366,35.79,United States2008,0.907,1.47E+13,52128,Silent,USA,United States,8.17
26245,United States,2008,male,35-54 years,11371,43002471,26.44,United States2008,0.907,1.47E+13,52128,Boomers,USA,United States,8.17
26246,United States,2008,male,55-74 years,6558,25698503,25.52,United States2008,0.907,1.47E+13,52128,Silent,USA,United States,8.17
26247,United States,2008,male,25-34 years,4273,20007152,21.36,United States2008,0.907,1.47E+13,52128,Generation X,USA,United States,8.17
26248,United States,2008,male,15-24 years,3560,22184611,16.05,United States2008,0.907,1.47E+13,52128,Millenials,USA,United States,8.17
26249,United States,2008,female,35-54 years,3619,42893858,8.44,United States2008,0.907,1.47E+13,52128,Boomers,USA,United States,8.17
26250,United States,2008,female,55-74 years,1703,28307998,6.02,United States2008,0.907,1.47E+13,52128,Silent,USA,United States,8.17
26251,United States,2008,female,25-34 years,1027,19812423,5.18,United States2008,0.907,1.47E+13,52128,Generation X,USA,United States,8.17
26252,United States,2008,female,75+ years,428,11038522,3.88,United States2008,0.907,1.47E+13,52128,Silent,USA,United States,8.17
26253,United States,2008,female,15-24 years,738,21149435,3.49,United States2008,0.907,1.47E+13,52128,Millenials,USA,United States,8.17
26254,United States,2008,male,5-14 years,154,21074651,0.73,United States2008,0.907,1.47E+13,52128,Generation Z,USA,United States,8.17
26255,United States,2008,female,5-14 years,68,20113575,0.34,United States2008,0.907,1.47E+13,52128,Generation Z,USA,United States,8.17
26256,United States,2009,male,75+ years,2552,7168575,35.6,United States2009,0.908,1.44E+13,50563,Silent,USA,United States,7.95
26257,United States,2009,male,35-54 years,11613,42932194,27.05,United States2009,0.908,1.44E+13,50563,Boomers,USA,United States,7.95
26258,United States,2009,male,55-74 years,6851,26664733,25.69,United States2009,0.908,1.44E+13,50563,Silent,USA,United States,7.95
26259,United States,2009,male,25-34 years,4293,20205941,21.25,United States2009,0.908,1.44E+13,50563,Generation X,USA,United States,7.95
26260,United States,2009,male,15-24 years,3595,22343137,16.09,United States2009,0.908,1.44E+13,50563,Millenials,USA,United States,7.95
26261,United States,2009,female,35-54 years,3664,42836835,8.55,United States2009,0.908,1.44E+13,50563,Boomers,USA,United States,7.95
26262,United States,2009,female,55-74 years,1875,29296258,6.4,United States2009,0.908,1.44E+13,50563,Silent,USA,United States,7.95
26263,United States,2009,female,25-34 years,1027,19992900,5.14,United States2009,0.908,1.44E+13,50563,Generation X,USA,United States,7.95
26264,United States,2009,female,15-24 years,776,21299140,3.64,United States2009,0.908,1.44E+13,50563,Millenials,USA,United States,7.95
26265,United States,2009,female,75+ years,389,11101144,3.5,United States2009,0.908,1.44E+13,50563,Silent,USA,United States,7.95
26266,United States,2009,male,5-14 years,175,21139852,0.83,United States2009,0.908,1.44E+13,50563,Generation Z,USA,United States,7.95
26267,United States,2009,female,5-14 years,90,20181953,0.45,United States2009,0.908,1.44E+13,50563,Generation Z,USA,United States,7.95
26268,United States,2010,male,75+ years,2617,7263596,36.03,United States2010,0.909,1.5E+13,51989,Silent,USA,United States,7.81
26269,United States,2010,male,35-54 years,11767,42798501,27.49,United States2010,0.909,1.5E+13,51989,Generation X,USA,United States,7.81
26270,United States,2010,male,55-74 years,7287,27667895,26.34,United States2010,0.909,1.5E+13,51989,Silent,USA,United States,7.81
26271,United States,2010,male,25-34 years,4645,20409866,22.76,United States2010,0.909,1.5E+13,51989,Generation X,USA,United States,7.81
26272,United States,2010,male,15-24 years,3772,22463069,16.79,United States2010,0.909,1.5E+13,51989,Millenials,USA,United States,7.81
26273,United States,2010,female,35-54 years,3604,42711237,8.44,United States2010,0.909,1.5E+13,51989,Generation X,USA,United States,7.81
26274,United States,2010,female,55-74 years,2071,30326595,6.83,United States2010,0.909,1.5E+13,51989,Silent,USA,United States,7.81
26275,United States,2010,female,25-34 years,1092,20180858,5.41,United States2010,0.909,1.5E+13,51989,Generation X,USA,United States,7.81
26276,United States,2010,female,15-24 years,830,21395712,3.88,United States2010,0.909,1.5E+13,51989,Millenials,USA,United States,7.81
26277,United States,2010,female,75+ years,403,11163521,3.61,United States2010,0.909,1.5E+13,51989,Silent,USA,United States,7.81
26278,United States,2010,male,5-14 years,187,21207667,0.88,United States2010,0.909,1.5E+13,51989,Generation Z,USA,United States,7.81
26279,United States,2010,female,5-14 years,87,20250632,0.43,United States2010,0.909,1.5E+13,51989,Generation Z,USA,United States,7.81
26280,United States,2011,male,75+ years,2721,7448796,36.53,United States2011,0.911,1.55E+13,53452,Silent,USA,United States,7.76
26281,United States,2011,male,35-54 years,11681,42566273,27.44,United States2011,0.911,1.55E+13,53452,Generation X,USA,United States,7.76
26282,United States,2011,male,55-74 years,7572,28556351,26.52,United States2011,0.911,1.55E+13,53452,Boomers,USA,United States,7.76
26283,United States,2011,male,25-34 years,4862,20698307,23.49,United States2011,0.911,1.55E+13,53452,Millenials,USA,United States,7.76
26284,United States,2011,male,15-24 years,3959,22622559,17.5,United States2011,0.911,1.55E+13,53452,Millenials,USA,United States,7.76
26285,United States,2011,female,35-54 years,3776,42485156,8.89,United States2011,0.911,1.55E+13,53452,Generation X,USA,United States,7.76
26286,United States,2011,female,55-74 years,2128,31268702,6.81,United States2011,0.911,1.55E+13,53452,Boomers,USA,United States,7.76
26287,United States,2011,female,25-34 years,1238,20408037,6.07,United States2011,0.911,1.55E+13,53452,Millenials,USA,United States,7.76
26288,United States,2011,female,15-24 years,863,21552069,4,United States2011,0.911,1.55E+13,53452,Millenials,USA,United States,7.76
26289,United States,2011,female,75+ years,421,11270969,3.74,United States2011,0.911,1.55E+13,53452,Silent,USA,United States,7.76
26290,United States,2011,male,5-14 years,201,21185153,0.95,United States2011,0.911,1.55E+13,53452,Generation Z,USA,United States,7.76
26291,United States,2011,female,5-14 years,86,20251453,0.42,United States2011,0.911,1.55E+13,53452,Generation Z,USA,United States,7.76
26292,United States,2012,male,75+ years,2853,7633574,37.37,United States2012,0.912,1.62E+13,55170,Silent,USA,United States,7.88
26293,United States,2012,male,35-54 years,11763,42326226,27.79,United States2012,0.912,1.62E+13,55170,Generation X,USA,United States,7.88
26294,United States,2012,male,55-74 years,8032,29473157,27.25,United States2012,0.912,1.62E+13,55170,Boomers,USA,United States,7.88
26295,United States,2012,male,25-34 years,4985,21028158,23.71,United States2012,0.912,1.62E+13,55170,Millenials,USA,United States,7.88
26296,United States,2012,male,15-24 years,3918,22713083,17.25,United States2012,0.912,1.62E+13,55170,Millenials,USA,United States,7.88
26297,United States,2012,female,35-54 years,3857,42238495,9.13,United States2012,0.912,1.62E+13,55170,Generation X,USA,United States,7.88
26298,United States,2012,female,55-74 years,2264,32244829,7.02,United States2012,0.912,1.62E+13,55170,Boomers,USA,United States,7.88
26299,United States,2012,female,25-34 years,1231,20667924,5.96,United States2012,0.912,1.62E+13,55170,Millenials,USA,United States,7.88
26300,United States,2012,female,15-24 years,954,21653970,4.41,United States2012,0.912,1.62E+13,55170,Millenials,USA,United States,7.88
26301,United States,2012,female,75+ years,428,11375645,3.76,United States2012,0.912,1.62E+13,55170,Silent,USA,United States,7.88
26302,United States,2012,male,5-14 years,226,21198150,1.07,United States2012,0.912,1.62E+13,55170,Generation Z,USA,United States,7.88
26303,United States,2012,female,5-14 years,85,20273917,0.42,United States2012,0.912,1.62E+13,55170,Generation Z,USA,United States,7.88
26304,United States,2013,male,75+ years,2990,7816638,38.25,United States2013,0.913,1.67E+13,56520,Silent,USA,United States,7.74
26305,United States,2013,male,55-74 years,8445,30405404,27.77,United States2013,0.913,1.67E+13,56520,Boomers,USA,United States,7.74
26306,United States,2013,male,35-54 years,11396,42085688,27.08,United States2013,0.913,1.67E+13,56520,Generation X,USA,United States,7.74
26307,United States,2013,male,25-34 years,5063,21386891,23.67,United States2013,0.913,1.67E+13,56520,Millenials,USA,United States,7.74
26308,United States,2013,male,15-24 years,3903,22735631,17.17,United States2013,0.913,1.67E+13,56520,Millenials,USA,United States,7.74
26309,United States,2013,female,35-54 years,3776,41983845,8.99,United States2013,0.913,1.67E+13,56520,Generation X,USA,United States,7.74
26310,United States,2013,female,55-74 years,2484,33229667,7.48,United States2013,0.913,1.67E+13,56520,Boomers,USA,United States,7.74
26311,United States,2013,female,25-34 years,1285,20951958,6.13,United States2013,0.913,1.67E+13,56520,Millenials,USA,United States,7.74
26312,United States,2013,female,15-24 years,975,21698877,4.49,United States2013,0.913,1.67E+13,56520,Millenials,USA,United States,7.74
26313,United States,2013,female,75+ years,431,11486590,3.75,United States2013,0.913,1.67E+13,56520,Silent,USA,United States,7.74
26314,United States,2013,male,5-14 years,252,21233001,1.19,United States2013,0.913,1.67E+13,56520,Generation Z,USA,United States,7.74
26315,United States,2013,female,5-14 years,143,20308672,0.7,United States2013,0.913,1.67E+13,56520,Generation Z,USA,United States,7.74
26316,United States,2014,male,75+ years,3106,7994948,38.85,United States2014,0.915,1.74E+13,58531,Silent,USA,United States,7.81
26317,United States,2014,male,55-74 years,8961,31339875,28.59,United States2014,0.915,1.74E+13,58531,Boomers,USA,United States,7.81
26318,United States,2014,male,35-54 years,11455,41858354,27.37,United States2014,0.915,1.74E+13,58531,Generation X,USA,United States,7.81
26319,United States,2014,male,25-34 years,5222,21760455,24,United States2014,0.915,1.74E+13,58531,Millenials,USA,United States,7.81
26320,United States,2014,male,15-24 years,4089,22700273,18.01,United States2014,0.915,1.74E+13,58531,Millenials,USA,United States,7.81
26321,United States,2014,female,35-54 years,4018,41742299,9.63,United States2014,0.915,1.74E+13,58531,Generation X,USA,United States,7.81
26322,United States,2014,female,55-74 years,2676,34193742,7.83,United States2014,0.915,1.74E+13,58531,Boomers,USA,United States,7.81
26323,United States,2014,female,25-34 years,1347,21250636,6.34,United States2014,0.915,1.74E+13,58531,Millenials,USA,United States,7.81
26324,United States,2014,female,15-24 years,990,21691057,4.56,United States2014,0.915,1.74E+13,58531,Millenials,USA,United States,7.81
26325,United States,2014,female,75+ years,477,11616299,4.11,United States2014,0.915,1.74E+13,58531,Silent,USA,United States,7.81
26326,United States,2014,male,5-14 years,277,21264881,1.3,United States2014,0.915,1.74E+13,58531,Generation Z,USA,United States,7.81
26327,United States,2014,female,5-14 years,151,20336916,0.74,United States2014,0.915,1.74E+13,58531,Generation Z,USA,United States,7.81
26328,Uruguay,1985,male,75+ years,37,46900,78.89,Uruguay1985,0.667,4732017873,1729,G.I. Generation,URY,Uruguay,6.16
26329,Uruguay,1985,male,55-74 years,85,235800,36.05,Uruguay1985,0.667,4732017873,1729,G.I. Generation,URY,Uruguay,6.16
26330,Uruguay,1985,male,35-54 years,67,336400,19.92,Uruguay1985,0.667,4732017873,1729,Silent,URY,Uruguay,6.16
26331,Uruguay,1985,male,25-34 years,30,204000,14.71,Uruguay1985,0.667,4732017873,1729,Boomers,URY,Uruguay,6.16
26332,Uruguay,1985,female,55-74 years,21,270100,7.77,Uruguay1985,0.667,4732017873,1729,G.I. Generation,URY,Uruguay,6.16
26333,Uruguay,1985,male,15-24 years,16,247000,6.48,Uruguay1985,0.667,4732017873,1729,Generation X,URY,Uruguay,6.16
26334,Uruguay,1985,female,75+ years,4,72800,5.49,Uruguay1985,0.667,4732017873,1729,G.I. Generation,URY,Uruguay,6.16
26335,Uruguay,1985,female,35-54 years,16,347300,4.61,Uruguay1985,0.667,4732017873,1729,Silent,URY,Uruguay,6.16
26336,Uruguay,1985,female,15-24 years,5,240000,2.08,Uruguay1985,0.667,4732017873,1729,Generation X,URY,Uruguay,6.16
26337,Uruguay,1985,female,25-34 years,3,203000,1.48,Uruguay1985,0.667,4732017873,1729,Boomers,URY,Uruguay,6.16
26338,Uruguay,1985,female,5-14 years,2,263100,0.76,Uruguay1985,0.667,4732017873,1729,Generation X,URY,Uruguay,6.16
26339,Uruguay,1985,male,5-14 years,1,271000,0.37,Uruguay1985,0.667,4732017873,1729,Generation X,URY,Uruguay,6.16
26340,Uruguay,1986,male,75+ years,38,47400,80.17,Uruguay1986,0.672,5880112788,2132,G.I. Generation,,,
26341,Uruguay,1986,male,55-74 years,81,237800,34.06,Uruguay1986,0.672,5880112788,2132,G.I. Generation,,,
26342,Uruguay,1986,male,35-54 years,45,338500,13.29,Uruguay1986,0.672,5880112788,2132,Silent,,,
26343,Uruguay,1986,male,25-34 years,21,205500,10.22,Uruguay1986,0.672,5880112788,2132,Boomers,,,
